abany,abdefect,abnomore,abhlth,abpoor,abrape,absingle,age,sex,race,hispanic,degree,partyid,relig,relactiv,rincom06,z.age,female,white,black,otherrace,collegeed,protestant,catholic,atheist,z.partyid,z.relactiv,z.rincom06,prochoice,se_prochoice
1,1,1,1,1,1,1,32,2,1,0,1,3,11,2,12,-0.488536169,1,1,0,0,0,0,0,0,0.088879513,0.008557205,-0.258602533,0.962057214,0.573059215
0,1,0,1,0,1,0,78,1,1,0,1,1,1,7,NA,0.832402045,0,1,0,0,0,1,0,0,-0.430821698,1.077784214,NA,-0.438298029,0.256542133
1,1,1,1,1,1,1,41,1,1,0,2,2,4,0,20,-0.230091736,0,1,0,0,0,0,0,1,-0.170971092,-0.419133599,0.40180687,0.962057214,0.573059215
1,1,1,1,1,1,1,59,2,1,0,3,0,1,1,20,0.286797131,1,1,0,0,1,1,0,0,-0.690672303,-0.205288197,0.40180687,0.962057214,0.573059215
1,1,1,1,1,1,1,32,1,1,0,1,6,4,0,13,-0.488536169,0,1,0,0,0,0,0,1,0.868431329,-0.419133599,-0.176051357,0.962057214,0.573059215
1,1,0,1,1,1,1,27,2,3,0,2,2,4,0,NA,-0.632116409,1,0,0,1,0,0,0,1,-0.170971092,-0.419133599,NA,0.243179269,0.169995797
0,0,0,0,0,0,0,38,1,3,0,1,6,1,8,15,-0.31623988,0,0,0,1,0,1,0,0,0.868431329,1.291629616,-0.010949007,-1.716551686,0.515365984
1,1,1,1,1,1,1,34,1,3,0,4,1,1,0,19,-0.431104072,0,0,0,1,1,1,0,0,-0.430821698,-0.419133599,0.319255694,0.962057214,0.573059215
0,0,0,1,0,1,0,39,2,1,0,3,1,4,0,NA,-0.287523832,1,1,0,0,1,0,0,1,-0.430821698,-0.419133599,NA,-0.729203642,0.323631624
1,1,1,1,0,1,0,19,2,3,0,1,4,1,0,NA,-0.861844794,1,0,0,1,0,1,0,0,0.348730119,-0.419133599,NA,0.008152161,0.127769447
0,0,0,0,0,0,0,39,2,1,0,4,5,1,7,NA,-0.287523832,1,1,0,0,1,1,0,0,0.608580724,1.077784214,NA,-1.716551686,0.515365984
1,1,1,1,1,1,1,39,2,1,0,4,4,1,0,21,-0.287523832,1,1,0,0,1,1,0,0,0.348730119,-0.419133599,0.484358045,0.962057214,0.573059215
0,0,0,1,0,0,0,71,1,1,0,3,6,1,7,NA,0.631389708,0,1,0,0,1,1,0,0,0.868431329,1.077784214,NA,-1.102688074,0.377283687
0,1,1,1,1,1,1,64,1,1,0,1,2,2,0,4,0.430377371,0,1,0,0,0,0,1,0,-0.170971092,-0.419133599,-0.919011935,0.250984039,0.173132724
1,1,1,1,1,1,1,80,1,1,0,1,1,4,0,NA,0.889834141,0,1,0,0,0,0,0,1,-0.430821698,-0.419133599,NA,0.962057214,0.573059215
1,1,1,1,1,1,0,43,2,2,0,3,0,1,4,19,-0.172659639,1,0,1,0,1,1,0,0,-0.690672303,0.436248009,0.319255694,0.158220972,0.144443559
0,0,0,1,0,1,0,38,2,2,0,0,3,1,2,NA,-0.31623988,1,0,1,0,0,1,0,0,0.088879513,0.008557205,NA,-0.729203642,0.323631624
0,0,0,1,0,1,0,23,2,1,0,1,0,1,2,8,-0.746980602,1,1,0,0,0,1,0,0,-0.690672303,0.008557205,-0.588807234,-0.729203642,0.323631624
1,1,1,1,1,1,1,71,1,1,0,1,2,4,0,NA,0.631389708,0,1,0,0,0,0,0,1,-0.170971092,-0.419133599,NA,0.962057214,0.573059215
0,0,0,1,0,1,0,31,2,2,0,1,1,1,3,14,-0.517252217,1,0,1,0,0,1,0,0,-0.430821698,0.222402607,-0.093500182,-0.729203642,0.323631624
0,1,1,1,0,1,0,38,1,1,0,2,1,2,3,17,-0.31623988,0,1,0,0,0,0,1,0,-0.430821698,0.222402607,0.154153344,-0.132540911,0.157111797
0,1,0,1,0,1,0,49,2,1,0,1,5,11,0,15,-0.000363351,1,1,0,0,0,0,0,0,0.608580724,-0.419133599,-0.010949007,-0.438298029,0.256542133
0,1,0,1,0,1,0,50,2,1,0,1,1,11,0,16,0.028352698,1,1,0,0,0,0,0,0,-0.430821698,-0.419133599,0.071602168,-0.438298029,0.256542133
0,1,0,1,0,1,0,50,1,1,0,1,6,1,2,20,0.028352698,0,1,0,0,0,1,0,0,0.868431329,0.008557205,0.40180687,-0.438298029,0.256542133
1,1,1,1,1,1,0,47,2,1,0,3,1,2,0,18,-0.057795447,1,1,0,0,1,0,1,0,-0.430821698,-0.419133599,0.236704519,0.158220972,0.144443559
0,1,1,1,0,1,1,49,2,1,NA,1,NA,4,0,NA,-0.000363351,1,1,0,0,0,0,0,1,NA,-0.419133599,NA,0.070614948,0.130746381
0,1,0,1,0,1,0,34,2,1,0,1,1,2,2,16,-0.431104072,1,1,0,0,0,0,1,0,-0.430821698,0.008557205,0.071602168,-0.438298029,0.256542133
1,1,1,1,1,1,0,50,2,2,0,1,5,1,0,NA,0.028352698,1,0,1,0,0,1,0,0,0.608580724,-0.419133599,NA,0.158220972,0.144443559
0,0,0,1,0,0,0,33,2,1,0,1,3,4,0,10,-0.459820121,1,1,0,0,0,0,0,1,0.088879513,-0.419133599,-0.423704883,-1.102688074,0.377283687
1,1,1,1,1,1,1,39,2,1,0,3,3,1,1,16,-0.287523832,1,1,0,0,1,1,0,0,0.088879513,-0.205288197,0.071602168,0.962057214,0.573059215
1,1,1,1,1,1,1,56,1,2,0,3,2,4,7,16,0.200648986,0,0,1,0,1,0,0,1,-0.170971092,1.077784214,0.071602168,0.962057214,0.573059215
1,1,1,1,1,1,1,47,1,1,0,1,NA,4,1,16,-0.057795447,0,1,0,0,0,0,0,1,NA,-0.205288197,0.071602168,0.962057214,0.573059215
0,1,1,1,0,0,0,20,1,3,1,1,4,2,0,NA,-0.833128746,0,0,0,1,0,0,1,0,0.348730119,-0.419133599,NA,-0.220899501,0.18524874
1,1,1,1,1,1,1,27,2,2,0,2,0,11,3,15,-0.632116409,1,0,1,0,0,0,0,0,-0.690672303,0.222402607,-0.010949007,0.962057214,0.573059215
0,0,0,1,0,0,0,42,2,2,0,0,0,1,3,6,-0.201375687,1,0,1,0,0,1,0,0,-0.690672303,0.222402607,-0.753909585,-1.102688074,0.377283687
0,1,0,1,1,1,0,48,1,1,0,0,1,1,3,14,-0.029079399,0,1,0,0,0,1,0,0,-0.430821698,0.222402607,-0.093500182,-0.111693461,0.150989598
1,1,1,1,1,1,1,37,2,2,0,3,0,11,0,17,-0.344955928,1,0,1,0,1,0,0,0,-0.690672303,-0.419133599,0.154153344,0.962057214,0.573059215
1,1,1,1,1,1,1,30,2,2,0,1,1,4,1,17,-0.545968265,1,0,1,0,0,0,0,1,-0.430821698,-0.205288197,0.154153344,0.962057214,0.573059215
0,0,0,0,0,0,0,25,1,1,0,1,2,1,2,16,-0.689548506,0,1,0,0,0,1,0,0,-0.170971092,0.008557205,0.071602168,-1.716551686,0.515365984
0,0,0,1,0,0,0,36,2,1,0,1,6,1,7,11,-0.373671976,1,1,0,0,0,1,0,0,0.868431329,1.077784214,-0.341153708,-1.102688074,0.377283687
1,1,1,1,1,1,1,49,1,1,0,1,0,1,1,18,-0.000363351,0,1,0,0,0,1,0,0,-0.690672303,-0.205288197,0.236704519,0.962057214,0.573059215
0,1,0,1,0,1,0,26,1,1,0,1,2,4,0,NA,-0.660832458,0,1,0,0,0,0,0,1,-0.170971092,-0.419133599,NA,-0.438298029,0.256542133
0,0,0,0,0,0,0,20,2,1,0,0,0,4,0,2,-0.833128746,1,1,0,0,0,0,0,1,-0.690672303,-0.419133599,-1.084114286,-1.716551686,0.515365984
0,0,0,0,0,0,0,42,2,1,0,2,6,1,0,13,-0.201375687,1,1,0,0,0,1,0,0,0.868431329,-0.419133599,-0.176051357,-1.716551686,0.515365984
0,0,0,0,0,0,0,63,1,1,0,1,3,1,0,NA,0.401661323,0,1,0,0,0,1,0,0,0.088879513,-0.419133599,NA,-1.716551686,0.515365984
0,1,0,1,0,1,0,51,1,1,0,1,2,1,3,12,0.057068746,0,1,0,0,0,1,0,0,-0.170971092,0.222402607,-0.258602533,-0.438298029,0.256542133
1,1,1,1,1,1,1,50,1,1,0,2,3,4,0,NA,0.028352698,0,1,0,0,0,0,0,1,0.088879513,-0.419133599,NA,0.962057214,0.573059215
1,1,1,0,1,1,1,51,2,1,0,0,3,1,3,NA,0.057068746,1,1,0,0,0,1,0,0,0.088879513,0.222402607,NA,0.436379301,0.272183539
1,1,1,1,1,1,1,30,1,1,0,3,2,1,2,18,-0.545968265,0,1,0,0,1,1,0,0,-0.170971092,0.008557205,0.236704519,0.962057214,0.573059215
1,1,1,1,1,1,1,27,1,1,0,1,4,1,2,NA,-0.632116409,0,1,0,0,0,1,0,0,0.348730119,0.008557205,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,19,2,1,0,0,3,4,0,1,-0.861844794,1,1,0,0,0,0,0,1,0.088879513,-0.419133599,-1.166665461,-0.438298029,0.256542133
0,1,0,0,0,0,1,67,2,1,0,0,2,2,0,NA,0.516525516,1,1,0,0,0,0,1,0,-0.170971092,-0.419133599,NA,-0.212821115,0.182564829
1,1,1,1,1,1,1,31,2,1,0,3,4,4,0,17,-0.517252217,1,1,0,0,1,0,0,1,0.348730119,-0.419133599,0.154153344,0.962057214,0.573059215
1,1,1,1,1,1,0,39,2,2,0,1,2,1,7,NA,-0.287523832,1,0,1,0,0,1,0,0,-0.170971092,1.077784214,NA,0.158220972,0.144443559
1,1,1,1,0,1,0,51,1,2,0,1,0,2,2,2,0.057068746,0,0,1,0,0,0,1,0,-0.690672303,0.008557205,-1.084114286,0.008152161,0.127769447
1,1,1,1,1,1,1,72,2,2,0,0,3,1,0,NA,0.660105756,1,0,1,0,0,1,0,0,0.088879513,-0.419133599,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,41,2,1,1,1,3,11,2,NA,-0.230091736,1,1,0,0,0,0,0,0,0.088879513,0.008557205,NA,0.962057214,0.573059215
0,0,0,0,0,1,0,52,1,1,0,1,1,2,0,20,0.085784794,0,1,0,0,0,0,1,0,-0.430821698,-0.419133599,0.40180687,-1.136585879,0.382354647
0,0,0,1,0,1,0,25,2,1,0,1,4,1,2,NA,-0.689548506,1,1,0,0,0,1,0,0,0.348730119,0.008557205,NA,-0.729203642,0.323631624
0,0,0,0,0,1,0,39,2,1,1,2,1,2,0,12,-0.287523832,1,1,0,0,0,0,1,0,-0.430821698,-0.419133599,-0.258602533,-1.136585879,0.382354647
0,0,0,0,0,1,0,29,1,1,0,3,5,2,0,21,-0.574684313,0,1,0,0,1,0,1,0,0.608580724,-0.419133599,0.484358045,-1.136585879,0.382354647
0,0,0,0,0,0,0,22,2,3,1,1,3,11,0,NA,-0.77569665,1,0,0,1,0,0,0,0,0.088879513,-0.419133599,NA,-1.716551686,0.515365984
0,0,0,0,0,0,0,43,2,1,1,0,0,4,0,NA,-0.172659639,1,1,0,0,0,0,0,1,-0.690672303,-0.419133599,NA,-1.716551686,0.515365984
0,0,0,0,0,1,0,56,2,1,1,1,3,4,0,22,0.200648986,1,1,0,0,0,0,0,1,0.088879513,-0.419133599,0.56690922,-1.136585879,0.382354647
0,0,0,0,0,0,0,70,2,3,1,0,1,2,1,NA,0.60267366,1,0,0,1,0,0,1,0,-0.430821698,-0.205288197,NA,-1.716551686,0.515365984
0,1,0,0,0,1,0,36,2,1,1,1,3,2,1,NA,-0.373671976,1,1,0,0,0,0,1,0,0.088879513,-0.205288197,NA,-0.713619115,0.320917619
0,0,0,0,0,0,0,43,1,1,1,1,3,4,0,19,-0.172659639,0,1,0,0,0,0,0,1,0.088879513,-0.419133599,0.319255694,-1.716551686,0.515365984
0,0,0,0,0,0,0,32,1,1,1,1,3,2,0,11,-0.488536169,0,1,0,0,0,0,1,0,0.088879513,-0.419133599,-0.341153708,-1.716551686,0.515365984
0,0,0,0,0,0,0,36,1,1,1,1,3,2,0,21,-0.373671976,0,1,0,0,0,0,1,0,0.088879513,-0.419133599,0.484358045,-1.716551686,0.515365984
1,1,1,1,1,1,1,63,1,1,1,1,0,2,0,25,0.401661323,0,1,0,0,0,0,1,0,-0.690672303,-0.419133599,0.814562746,0.962057214,0.573059215
0,0,0,1,0,1,0,49,2,1,0,1,1,4,0,NA,-0.000363351,1,1,0,0,0,0,0,1,-0.430821698,-0.419133599,NA,-0.729203642,0.323631624
1,1,1,1,1,1,1,22,1,1,0,3,3,4,0,NA,-0.77569665,0,1,0,0,1,0,0,1,0.088879513,-0.419133599,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,64,2,1,0,1,5,1,2,18,0.430377371,1,1,0,0,0,1,0,0,0.608580724,0.008557205,0.236704519,0.962057214,0.573059215
0,0,0,0,0,1,0,53,1,1,0,3,NA,1,6,NA,0.114500842,0,1,0,0,1,1,0,0,NA,0.863938813,NA,-1.136585879,0.382354647
0,0,0,1,0,1,0,43,2,1,0,3,5,1,4,20,-0.172659639,1,1,0,0,1,1,0,0,0.608580724,0.436248009,0.40180687,-0.729203642,0.323631624
1,1,1,1,1,1,1,50,1,1,0,4,2,4,2,20,0.028352698,0,1,0,0,1,0,0,1,-0.170971092,0.008557205,0.40180687,0.962057214,0.573059215
0,0,0,0,0,0,0,44,1,2,0,1,0,1,7,19,-0.143943591,0,0,1,0,0,1,0,0,-0.690672303,1.077784214,0.319255694,-1.716551686,0.515365984
0,0,0,1,0,1,0,21,2,2,0,1,3,1,0,NA,-0.804412698,1,0,1,0,0,1,0,0,0.088879513,-0.419133599,NA,-0.729203642,0.323631624
1,1,1,1,1,1,1,53,1,1,0,4,0,1,8,21,0.114500842,0,1,0,0,1,1,0,0,-0.690672303,1.291629616,0.484358045,0.962057214,0.573059215
1,1,1,1,1,1,1,29,1,1,0,4,6,1,0,25,-0.574684313,0,1,0,0,1,1,0,0,0.868431329,-0.419133599,0.814562746,0.962057214,0.573059215
1,1,1,1,1,1,1,62,1,1,1,0,3,1,1,15,0.372945275,0,1,0,0,0,1,0,0,0.088879513,-0.205288197,-0.010949007,0.962057214,0.573059215
1,1,1,1,1,1,1,43,2,1,0,1,3,4,0,13,-0.172659639,1,1,0,0,0,0,0,1,0.088879513,-0.419133599,-0.176051357,0.962057214,0.573059215
0,0,0,1,0,0,0,50,2,1,0,1,6,1,7,6,0.028352698,1,1,0,0,0,1,0,0,0.868431329,1.077784214,-0.753909585,-1.102688074,0.377283687
1,1,1,1,1,1,1,45,1,1,0,1,2,4,1,NA,-0.115227543,0,1,0,0,0,0,0,1,-0.170971092,-0.205288197,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,26,1,1,0,1,2,1,0,10,-0.660832458,0,1,0,0,0,1,0,0,-0.170971092,-0.419133599,-0.423704883,0.962057214,0.573059215
0,1,0,1,0,0,0,64,2,1,0,1,0,1,4,NA,0.430377371,1,1,0,0,0,1,0,0,-0.690672303,0.436248009,NA,-0.689739486,0.316600417
1,1,1,1,0,1,0,62,2,1,0,3,5,1,2,10,0.372945275,1,1,0,0,1,1,0,0,0.608580724,0.008557205,-0.423704883,0.008152161,0.127769447
1,1,1,1,1,1,0,50,1,1,0,0,0,1,2,16,0.028352698,0,1,0,0,0,1,0,0,-0.690672303,0.008557205,0.071602168,0.158220972,0.144443559
0,1,0,1,0,1,0,61,1,1,0,1,0,4,0,NA,0.344229227,0,1,0,0,0,0,0,1,-0.690672303,-0.419133599,NA,-0.438298029,0.256542133
0,0,0,0,0,0,0,21,2,1,0,1,3,2,0,3,-0.804412698,1,1,0,0,0,0,1,0,0.088879513,-0.419133599,-1.001563111,-1.716551686,0.515365984
0,1,0,1,0,1,0,76,1,1,0,1,5,1,3,NA,0.774969949,0,1,0,0,0,1,0,0,0.608580724,0.222402607,NA,-0.438298029,0.256542133
1,1,1,1,1,1,1,79,2,1,0,1,1,1,3,NA,0.861118093,1,1,0,0,0,1,0,0,-0.430821698,0.222402607,NA,0.962057214,0.573059215
1,1,1,1,0,1,1,54,2,2,0,1,0,11,0,16,0.14321689,1,0,1,0,0,0,0,0,-0.690672303,-0.419133599,0.071602168,0.219128625,0.161146865
1,1,1,1,1,1,1,62,2,2,0,0,1,11,2,15,0.372945275,1,0,1,0,0,0,0,0,-0.430821698,0.008557205,-0.010949007,0.962057214,0.573059215
0,0,0,1,0,0,0,NA,1,1,0,1,6,1,NA,NA,NA,0,1,0,0,0,1,0,0,0.868431329,NA,NA,-1.102688074,0.377283687
0,0,0,1,0,0,0,47,1,1,0,1,4,1,3,21,-0.057795447,0,1,0,0,0,1,0,0,0.348730119,0.222402607,0.484358045,-1.102688074,0.377283687
0,0,1,1,0,1,0,20,2,1,0,1,5,1,5,4,-0.833128746,1,1,0,0,0,1,0,0,0.608580724,0.650093411,-0.919011935,-0.234436175,0.189780039
1,1,1,1,1,1,1,37,1,1,1,1,0,2,0,12,-0.344955928,0,1,0,0,0,0,1,0,-0.690672303,-0.419133599,-0.258602533,0.962057214,0.573059215
1,1,1,1,1,1,1,57,1,1,0,1,2,1,2,19,0.229365034,0,1,0,0,0,1,0,0,-0.170971092,0.008557205,0.319255694,0.962057214,0.573059215
1,1,1,1,1,1,1,25,1,1,0,1,1,1,2,NA,-0.689548506,0,1,0,0,0,1,0,0,-0.430821698,0.008557205,NA,0.962057214,0.573059215
1,1,1,1,1,0,1,29,2,2,0,1,1,4,0,NA,-0.574684313,1,0,1,0,0,0,0,1,-0.430821698,-0.419133599,NA,0.45449388,0.283213444
0,1,0,1,0,1,0,44,2,3,1,0,1,2,0,NA,-0.143943591,1,0,0,1,0,0,1,0,-0.430821698,-0.419133599,NA,-0.438298029,0.256542133
0,0,0,1,0,0,0,21,2,1,1,0,3,11,1,NA,-0.804412698,1,1,0,0,0,0,0,0,0.088879513,-0.205288197,NA,-1.102688074,0.377283687
0,1,0,0,0,0,0,49,1,1,1,1,0,4,0,13,-0.000363351,0,1,0,0,0,0,0,1,-0.690672303,-0.419133599,-0.176051357,-1.08150412,0.374214945
1,1,1,1,1,1,1,51,2,1,0,1,3,4,0,17,0.057068746,1,1,0,0,0,0,0,1,0.088879513,-0.419133599,0.154153344,0.962057214,0.573059215
1,1,1,1,1,1,1,37,2,3,1,1,3,2,1,10,-0.344955928,1,0,0,1,0,0,1,0,0.088879513,-0.205288197,-0.423704883,0.962057214,0.573059215
1,1,1,1,1,1,1,50,2,1,1,1,NA,6,1,12,0.028352698,1,1,0,0,0,0,0,0,NA,-0.205288197,-0.258602533,0.962057214,0.573059215
1,1,1,1,1,1,1,26,2,3,1,1,3,4,0,13,-0.660832458,1,0,0,1,0,0,0,1,0.088879513,-0.419133599,-0.176051357,0.962057214,0.573059215
1,1,1,1,1,1,1,83,2,1,0,1,3,2,0,NA,0.975982286,1,1,0,0,0,0,1,0,0.088879513,-0.419133599,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,78,1,1,0,4,3,1,7,NA,0.832402045,0,1,0,0,1,1,0,0,0.088879513,1.077784214,NA,-0.438298029,0.256542133
0,1,0,1,1,0,1,50,1,1,1,0,1,2,2,NA,0.028352698,0,1,0,0,0,0,1,0,-0.430821698,0.008557205,NA,0.034519652,0.127878524
1,1,1,1,1,1,1,75,1,1,0,1,4,1,4,NA,0.746253901,0,1,0,0,0,1,0,0,0.348730119,0.436248009,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,52,1,1,0,4,5,2,2,22,0.085784794,0,1,0,0,1,0,1,0,0.608580724,0.008557205,0.56690922,0.962057214,0.573059215
1,1,1,1,1,1,1,79,1,1,0,1,0,4,0,NA,0.861118093,0,1,0,0,0,0,0,1,-0.690672303,-0.419133599,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,71,1,1,0,3,4,2,0,NA,0.631389708,0,1,0,0,1,0,1,0,0.348730119,-0.419133599,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,81,1,1,0,3,0,1,4,NA,0.91855019,0,1,0,0,1,1,0,0,-0.690672303,0.436248009,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,31,2,3,1,4,0,2,0,NA,-0.517252217,1,0,0,1,1,0,1,0,-0.690672303,-0.419133599,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,20,1,1,0,1,4,4,2,3,-0.833128746,0,1,0,0,0,0,0,1,0.348730119,0.008557205,-1.001563111,0.962057214,0.573059215
1,1,1,1,1,1,1,33,2,1,0,1,2,4,0,1,-0.459820121,1,1,0,0,0,0,0,1,-0.170971092,-0.419133599,-1.166665461,0.962057214,0.573059215
1,1,1,1,1,1,1,47,2,1,0,4,1,4,0,18,-0.057795447,1,1,0,0,1,0,0,1,-0.430821698,-0.419133599,0.236704519,0.962057214,0.573059215
1,1,1,1,1,1,0,26,1,3,0,3,3,4,0,19,-0.660832458,0,0,0,1,1,0,0,1,0.088879513,-0.419133599,0.319255694,0.158220972,0.144443559
0,0,0,1,0,1,0,47,2,1,0,3,1,2,8,16,-0.057795447,1,1,0,0,1,0,1,0,-0.430821698,1.291629616,0.071602168,-0.729203642,0.323631624
0,0,0,1,0,1,0,47,1,1,0,3,6,1,5,NA,-0.057795447,0,1,0,0,1,1,0,0,0.868431329,0.650093411,NA,-0.729203642,0.323631624
1,1,1,1,1,1,1,58,2,1,0,3,2,2,2,19,0.258081083,1,1,0,0,1,0,1,0,-0.170971092,0.008557205,0.319255694,0.962057214,0.573059215
0,0,0,0,0,0,0,51,2,1,0,3,6,1,6,22,0.057068746,1,1,0,0,1,1,0,0,0.868431329,0.863938813,0.56690922,-1.716551686,0.515365984
0,1,0,1,0,1,0,62,1,1,0,1,5,1,3,9,0.372945275,0,1,0,0,0,1,0,0,0.608580724,0.222402607,-0.506256059,-0.438298029,0.256542133
1,1,1,1,1,1,1,61,2,1,0,3,2,4,0,NA,0.344229227,1,1,0,0,1,0,0,1,-0.170971092,-0.419133599,NA,0.962057214,0.573059215
1,1,0,1,1,1,1,62,2,1,0,3,0,1,7,5,0.372945275,1,1,0,0,1,1,0,0,-0.690672303,1.077784214,-0.83646076,0.243179269,0.169995797
0,1,0,1,0,1,0,32,1,1,0,4,5,2,4,21,-0.488536169,0,1,0,0,1,0,1,0,0.608580724,0.436248009,0.484358045,-0.438298029,0.256542133
1,1,0,1,0,1,0,60,2,3,1,0,4,2,3,NA,0.315513179,1,0,0,1,0,0,1,0,0.348730119,0.222402607,NA,-0.139170572,0.159109936
1,1,1,1,1,1,1,36,1,1,0,1,4,1,5,19,-0.373671976,0,1,0,0,0,1,0,0,0.348730119,0.650093411,0.319255694,0.962057214,0.573059215
0,0,0,1,0,1,0,20,1,1,0,1,5,1,2,NA,-0.833128746,0,1,0,0,0,1,0,0,0.608580724,0.008557205,NA,-0.729203642,0.323631624
0,0,0,1,0,1,0,23,2,1,0,1,NA,1,7,NA,-0.746980602,1,1,0,0,0,1,0,0,NA,1.077784214,NA,-0.729203642,0.323631624
1,1,1,1,1,1,1,29,1,1,0,1,NA,4,2,10,-0.574684313,0,1,0,0,0,0,0,1,NA,0.008557205,-0.423704883,0.962057214,0.573059215
1,1,1,1,1,1,1,32,2,1,0,3,2,4,3,12,-0.488536169,1,1,0,0,1,0,0,1,-0.170971092,0.222402607,-0.258602533,0.962057214,0.573059215
0,1,0,1,0,1,0,54,1,1,0,1,1,1,2,NA,0.14321689,0,1,0,0,0,1,0,0,-0.430821698,0.008557205,NA,-0.438298029,0.256542133
1,1,1,1,1,1,1,43,2,1,0,2,3,4,0,8,-0.172659639,1,1,0,0,0,0,0,1,0.088879513,-0.419133599,-0.588807234,0.962057214,0.573059215
1,1,1,1,1,1,1,31,1,1,0,3,4,4,1,21,-0.517252217,0,1,0,0,1,0,0,1,0.348730119,-0.205288197,0.484358045,0.962057214,0.573059215
0,1,1,1,0,1,1,36,1,1,0,1,6,1,5,19,-0.373671976,0,1,0,0,0,1,0,0,0.868431329,0.650093411,0.319255694,0.070614948,0.130746381
0,0,0,0,0,0,0,42,2,1,0,3,5,1,7,NA,-0.201375687,1,1,0,0,1,1,0,0,0.608580724,1.077784214,NA,-1.716551686,0.515365984
1,1,1,1,1,1,1,60,2,1,0,3,0,1,0,21,0.315513179,1,1,0,0,1,1,0,0,-0.690672303,-0.419133599,0.484358045,0.962057214,0.573059215
0,0,0,0,0,0,0,72,2,1,0,1,6,1,5,NA,0.660105756,1,1,0,0,0,1,0,0,0.868431329,0.650093411,NA,-1.716551686,0.515365984
1,1,1,1,1,1,1,44,1,1,0,0,3,1,0,18,-0.143943591,0,1,0,0,0,1,0,0,0.088879513,-0.419133599,0.236704519,0.962057214,0.573059215
0,1,0,1,0,1,0,49,1,1,0,1,0,1,0,17,-0.000363351,0,1,0,0,0,1,0,0,-0.690672303,-0.419133599,0.154153344,-0.438298029,0.256542133
1,1,1,1,1,1,1,53,2,1,0,1,0,2,0,11,0.114500842,1,1,0,0,0,0,1,0,-0.690672303,-0.419133599,-0.341153708,0.962057214,0.573059215
0,1,0,1,0,1,1,69,1,1,0,1,2,1,7,NA,0.573957612,0,1,0,0,0,1,0,0,-0.170971092,1.077784214,NA,-0.057374135,0.136837285
0,0,0,0,0,1,0,19,2,1,1,0,4,1,0,NA,-0.861844794,1,1,0,0,0,1,0,0,0.348730119,-0.419133599,NA,-1.136585879,0.382354647
0,0,0,0,0,0,0,78,2,1,0,1,1,2,3,NA,0.832402045,1,1,0,0,0,0,1,0,-0.430821698,0.222402607,NA,-1.716551686,0.515365984
1,1,1,1,1,1,1,55,2,1,0,4,0,1,5,NA,0.171932938,1,1,0,0,1,1,0,0,-0.690672303,0.650093411,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,43,2,1,0,1,2,1,1,NA,-0.172659639,1,1,0,0,0,1,0,0,-0.170971092,-0.205288197,NA,-0.438298029,0.256542133
0,1,0,1,0,0,0,47,1,1,0,1,3,10,6,6,-0.057795447,0,1,0,0,0,0,0,0,0.088879513,0.863938813,-0.753909585,-0.689739486,0.316600417
1,1,1,1,1,1,1,40,2,1,0,1,6,2,0,11,-0.258807784,1,1,0,0,0,0,1,0,0.868431329,-0.419133599,-0.341153708,0.962057214,0.573059215
0,1,0,1,0,1,0,58,1,1,0,0,2,2,1,16,0.258081083,0,1,0,0,0,0,1,0,-0.170971092,-0.205288197,0.071602168,-0.438298029,0.256542133
1,1,1,1,1,1,1,53,1,1,0,4,1,4,0,NA,0.114500842,0,1,0,0,1,0,0,1,-0.430821698,-0.419133599,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,19,2,1,0,1,3,2,3,2,-0.861844794,1,1,0,0,0,0,1,0,0.088879513,0.222402607,-1.084114286,-0.438298029,0.256542133
1,1,1,1,1,1,1,53,2,1,0,1,1,2,0,NA,0.114500842,1,1,0,0,0,0,1,0,-0.430821698,-0.419133599,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,33,2,1,0,3,4,2,0,18,-0.459820121,1,1,0,0,1,0,1,0,0.348730119,-0.419133599,0.236704519,0.962057214,0.573059215
0,1,0,1,0,1,0,26,1,1,1,2,1,1,2,11,-0.660832458,0,1,0,0,0,1,0,0,-0.430821698,0.008557205,-0.341153708,-0.438298029,0.256542133
0,1,0,1,0,1,0,52,1,1,0,0,4,4,2,16,0.085784794,0,1,0,0,0,0,0,1,0.348730119,0.008557205,0.071602168,-0.438298029,0.256542133
0,1,0,1,0,1,0,50,1,1,0,1,0,1,4,NA,0.028352698,0,1,0,0,0,1,0,0,-0.690672303,0.436248009,NA,-0.438298029,0.256542133
1,1,1,1,1,1,1,53,1,1,0,2,0,4,0,NA,0.114500842,0,1,0,0,0,0,0,1,-0.690672303,-0.419133599,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,45,1,1,0,4,2,2,4,12,-0.115227543,0,1,0,0,1,0,1,0,-0.170971092,0.436248009,-0.258602533,-0.438298029,0.256542133
